15.03.2011	28.6640	+0.0323
12.03.2011	28.6317	+0.1961
11.03.2011	28.4356	+0.1411
10.03.2011	28.2945	+0.1228
06.03.2011	28.1717	-0.0163
05.03.2011	28.1880	-0.1348
04.03.2011	28.3228	-0.3049
03.03.2011	28.6277	-0.1292
02.03.2011	28.7569	-0.1459
01.03.2011	28.9028	-0.0377
26.02.2011	28.9405	-0.2206
25.02.2011	29.1611	-0.1248
23.02.2011	29.2859	+0.1310
22.02.2011	29.1549	-0.1036
19.02.2011	29.2585	+0.0138
18.02.2011	29.2447	-0.0288
17.02.2011	29.2735	-0.0115
16.02.2011	29.2850	+0.0267
15.02.2011	29.2583	-0.0617
12.02.2011	29.3200	-0.0335
11.02.2011	29.3535	+0.0525
10.02.2011	29.3010	+0.0460
09.02.2011	29.2550	-0.1139
08.02.2011	29.3689	-0.0447
05.02.2011	29.4136	+0.0647
04.02.2011	29.3489	-0.0730
03.02.2011	29.4219	-0.2329
02.02.2011	29.6548	-0.1470
01.02.2011	29.8018	+0.1334
29.01.2011	29.6684	-0.0054
28.01.2011	29.6738	-0.1030
27.01.2011	29.7768	-0.0180
26.01.2011	29.7948	-0.0568
25.01.2011	29.8516	-0.1593
22.01.2011	30.0109	+0.0962
21.01.2011	29.9147	+0.0895
20.01.2011	29.8252	-0.0629
19.01.2011	29.8881	-0.1653
18.01.2011	30.0534	+0.0994
15.01.2011	29.9540	-0.1386
14.01.2011	30.0926	-0.3062
13.01.2011	30.3988	-0.2264
12.01.2011	30.6252	+0.2747
01.01.2011	30.3505	-0.1264
31.12.2010	30.4769	+0.1177
30.12.2010	30.3592	+0.0872
29.12.2010	30.2720	-0.1775
28.12.2010	30.4495	-0.1283
25.12.2010	30.5778	-0.0144
24.12.2010	30.5922	-0.1265
23.12.2010	30.7187	-0.0001
22.12.2010	30.7188	-0.0558
21.12.2010	30.7746	+0.1064
18.12.2010	30.6682	-0.0846
17.12.2010	30.7528	+0.0329
16.12.2010	30.7199	-0.0248
15.12.2010	30.7447	-0.1559
14.12.2010	30.9006	+0.0402
11.12.2010	30.8604	-0.1227
10.12.2010	30.9831	-0.2599
09.12.2010	31.2430	+0.0192
08.12.2010	31.2238	-0.0629
07.12.2010	31.2867	+0.0226
04.12.2010	31.2641	-0.0877
03.12.2010	31.3518	-0.1037
02.12.2010	31.4555	+0.1220
01.12.2010	31.3335	+0.0274
30.11.2010	31.3061	-0.0478
27.11.2010	31.3539	+0.0697
26.11.2010	31.2842	-0.0087
25.11.2010	31.2929	+0.0287
24.11.2010	31.2642	+0.2692
23.11.2010	30.9950	+0.0460
20.11.2010	30.9490	-0.2509
19.11.2010	31.1999	-0.1488
18.11.2010	31.3487	+0.2927
17.11.2010	31.0560	+0.1928
16.11.2010	30.8632	+0.0218
14.11.2010	30.8414	+0.0692
13.11.2010	30.7722	+0.2615
12.11.2010	30.5107	-0.1818
11.11.2010	30.6925	-0.1687
10.11.2010	30.8612	+0.0583
09.11.2010	30.8029	+0.0320
04.11.2010	30.7709	-0.0232
03.11.2010	30.7941	+0.0203
02.11.2010	30.7738	-0.0083
30.10.2010	30.7821	+0.1035
29.10.2010	30.6786	+0.1104
28.10.2010	30.5682	+0.1682
27.10.2010	30.4000	+0.1742
26.10.2010	30.2258	-0.2719
23.10.2010	30.4977	-0.2371
22.10.2010	30.7348	-0.0620
21.10.2010	30.7968	+0.3817
20.10.2010	30.4151	-0.1086
19.10.2010	30.5237	+0.3994
16.10.2010	30.1243	+0.1928
15.10.2010	29.9315	-0.1954
14.10.2010	30.1269	+0.0506
13.10.2010	30.0763	+0.2446
12.10.2010	29.8317	-0.0769
09.10.2010	29.9086	+0.2752
08.10.2010	29.6334	-0.2595
07.10.2010	29.8929	-0.5431
06.10.2010	30.4360	-0.0600
05.10.2010	30.4960	-0.0134
02.10.2010	30.5094	-0.0032
01.10.2010	30.5126	+0.1096
30.09.2010	30.4030	-0.1983
29.09.2010	30.6013	-0.0106
28.09.2010	30.6119	-0.3361
25.09.2010	30.9480	-0.0551
24.09.2010	31.0031	+0.0205
23.09.2010	30.9826	-0.0988
22.09.2010	31.0814	+0.1005
21.09.2010	30.9809	-0.1017
18.09.2010	31.0826	+0.0603
17.09.2010	31.0223	+0.2816
16.09.2010	30.7407	+0.0358
15.09.2010	30.7049	+0.0218
14.09.2010	30.6831	-0.2106
11.09.2010	30.8937	+0.0136
10.09.2010	30.8801	-0.0072
09.09.2010	30.8873	+0.1554
08.09.2010	30.7319	+0.1548
07.09.2010	30.5771	-0.1151
04.09.2010	30.6922	+0.0064
03.09.2010	30.6858	-0.1143
02.09.2010	30.8001	-0.0668
01.09.2010	30.8669	+0.2029
31.08.2010	30.6640	-0.0329
28.08.2010	30.6969	-0.1258
27.08.2010	30.8227	-0.0731
26.08.2010	30.8958	+0.1399
25.08.2010	30.7559	+0.1518
24.08.2010	30.6041	+0.0942
21.08.2010	30.5099	+0.0463
20.08.2010	30.4636	+0.0379
19.08.2010	30.4257	-0.0257
18.08.2010	30.4514	-0.0685
17.08.2010	30.5199	+0.1000
14.08.2010	30.4199	-0.0294
13.08.2010	30.4493	+0.2443
12.08.2010	30.2050	+0.1811
11.08.2010	30.0239	+0.2053
10.08.2010	29.8186	-0.0126
07.08.2010	29.8312	-0.0321
06.08.2010	29.8633	+0.0675
05.08.2010	29.7958	-0.1723
04.08.2010	29.9681	-0.2180
03.08.2010	30.1861	-0.0008
31.07.2010	30.1869	-0.0304
30.07.2010	30.2173	+0.0107
29.07.2010	30.2066	-0.0325
28.07.2010	30.2391	-0.0615
27.07.2010	30.3006	-0.0833
24.07.2010	30.3839	-0.1366
23.07.2010	30.5205	+0.1146
22.07.2010	30.4059	+0.0001
21.07.2010	30.4058	-0.1681
20.07.2010	30.5739	+0.1124
17.07.2010	30.4615	-0.1004
16.07.2010	30.5619	+0.0229
15.07.2010	30.5390	-0.3153
14.07.2010	30.8543	-0.0280
13.07.2010	30.8823	+0.0870
10.07.2010	30.7953	-0.1526
09.07.2010	30.9479	-0.1443
08.07.2010	31.0922	-0.0202
07.07.2010	31.1124	+0.0000
06.07.2010	31.1124	-0.0818
03.07.2010	31.1942	-0.1761
02.07.2010	31.3703	+0.1149
01.07.2010	31.2554	+0.0600
30.06.2010	31.1954	+0.2121
29.06.2010	30.9833	-0.0928
26.06.2010	31.0761	+0.0612
25.06.2010	31.0149	+0.0455
24.06.2010	30.9694	+0.0734
23.06.2010	30.8960	+0.1693
22.06.2010	30.7267	-0.1573
19.06.2010	30.8840	-0.3014
18.06.2010	31.1854	+0.0288
17.06.2010	31.1566	-0.3029
16.06.2010	31.4595	+0.0124
12.06.2010	31.4471	-0.1271
11.06.2010	31.5742	-0.1560
10.06.2010	31.7302	+0.1102
09.06.2010	31.6200	-0.1598
08.06.2010	31.7798	+0.7113
05.06.2010	31.0685	+0.1747
04.06.2010	30.8938	-0.2962
03.06.2010	31.1900	+0.1198
02.06.2010	31.0702	+0.3302
01.06.2010	30.7400	+0.2444
29.05.2010	30.4956	-0.3830
28.05.2010	30.8786	-0.4752
27.05.2010	31.3538	-0.0755
26.05.2010	31.4293	+0.5539
25.05.2010	30.8754	-0.1822
22.05.2010	31.0576	+0.3053
21.05.2010	30.7523	+0.0570
20.05.2010	30.6953	+0.3007
19.05.2010	30.3946	-0.3040
18.05.2010	30.6986	+0.6411
15.05.2010	30.0575	+0.1978
14.05.2010	29.8597	-0.3451
13.05.2010	30.2048	-0.1561
12.05.2010	30.3609	-0.3584
08.05.2010	30.7193	+0.4222
07.05.2010	30.2971	+0.6159
06.05.2010	29.6812	+0.3830
05.05.2010	29.2982	+0.1445
01.05.2010	29.1537	-0.1349
30.04.2010	29.2886	-0.0915
29.04.2010	29.3801	+0.3178
28.04.2010	29.0623	-0.0259
27.04.2010	29.0882	-0.1861
24.04.2010	29.2743	+0.1455
23.04.2010	29.1288	+0.0382
22.04.2010	29.0906	-0.0475
21.04.2010	29.1381	-0.0588
20.04.2010	29.1969	+0.1644
17.04.2010	29.0325	+0.1015
16.04.2010	28.9310	-0.1134
15.04.2010	29.0444	+0.0150
14.04.2010	29.0294	+0.0866
13.04.2010	28.9428	-0.3804
10.04.2010	29.3232	-0.0771
09.04.2010	29.4003	+0.1063
08.04.2010	29.2940	+0.0524
07.04.2010	29.2416	+0.0319
06.04.2010	29.2097	-0.0097
03.04.2010	29.2194	-0.2200
02.04.2010	29.4394	-0.0562
01.04.2010	29.4956	+0.1318
31.03.2010	29.3638	-0.2671
30.03.2010	29.6309	+0.1167
27.03.2010	29.5142	-0.1430
26.03.2010	29.6572	+0.0808
25.03.2010	29.5764	+0.1057
24.03.2010	29.4707	+0.1318
23.03.2010	29.3389	+0.0824
20.03.2010	29.2565	+0.0342
19.03.2010	29.2223	+0.0296
18.03.2010	29.1927	-0.2315
17.03.2010	29.4242	+0.0889
16.03.2010	29.3353	-0.0544
13.03.2010	29.3897	-0.1298
12.03.2010	29.5195	-0.2054
11.03.2010	29.7249	-0.0250
10.03.2010	29.7499	-0.0867
06.03.2010	29.8366	+0.0149
05.03.2010	29.8217	+0.0077
04.03.2010	29.8140	-0.1639
03.03.2010	29.9779	+0.0479
02.03.2010	29.9300	-0.0184
28.02.2010	29.9484	-0.0904
27.02.2010	30.0388	-0.0133
26.02.2010	30.0521	+0.0212
25.02.2010	30.0309	-0.1201
20.02.2010	30.1510	+0.0372
19.02.2010	30.1138	+0.1377
18.02.2010	29.9761	-0.1415
17.02.2010	30.1176	-0.1031
16.02.2010	30.2207	+0.0612
13.02.2010	30.1595	+0.0350
12.02.2010	30.1245	-0.1217
11.02.2010	30.2462	-0.1273
10.02.2010	30.3735	-0.1423
09.02.2010	30.5158	+0.0492
06.02.2010	30.4666	+0.4612
05.02.2010	30.0054	+0.1275
04.02.2010	29.8779	-0.3051
03.02.2010	30.1830	-0.2166
02.02.2010	30.3996	-0.0316
30.01.2010	30.4312	+0.0681
29.01.2010	30.3631	+0.0710
28.01.2010	30.2921	-0.0215
27.01.2010	30.3136	+0.2190
26.01.2010	30.0946	+0.3488
23.01.2010	29.7458	-0.0028
22.01.2010	29.7486	+0.0545
21.01.2010	29.6941	+0.1757
20.01.2010	29.5184	-0.0779
19.01.2010	29.5963	+0.0360
16.01.2010	29.5603	+0.1304
15.01.2010	29.4299	-0.2110
14.01.2010	29.6409	+0.2635
13.01.2010	29.3774	-0.0509
12.01.2010	29.4283	-0.7568
01.01.2010	30.1851	-0.0591
